,DAS,TT_rape,Plant,Eabs
2752,76,981.4,16,4.382202671009
2753,76,981.4,17,4.764231881025
2754,76,981.4,18,5.136626868459
2755,76,981.4,19,4.437304731036
2756,76,981.4,20,4.964922409642
2757,76,981.4,21,3.855048912864
2758,76,981.4,22,5.3348238776559995
2759,76,981.4,23,5.242827376735
2760,76,981.4,24,3.996648974689
2761,76,981.4,25,4.936588969724999
2762,76,981.4,26,5.479369607169
2763,76,981.4,27,4.941633747635
2764,76,981.4,28,5.177234395025
2765,76,981.4,29,4.747824619835001
2766,76,981.4,30,5.098384060346
2767,76,981.4,31,3.382085584878
2768,76,981.4,32,4.445609842154
2769,76,981.4,33,2.88707331043
2770,76,981.4,34,5.375913015949999
2771,76,981.4,35,5.534943645567999
2772,77,981.4,0,3.739643967419
2773,77,981.4,1,3.042496962491
2774,77,981.4,2,3.943710081722
2775,77,981.4,3,3.462938261937
2776,77,981.4,4,3.4084416151029995
2777,77,981.4,5,3.053378867958
2778,77,981.4,6,3.1345635471330002
2779,77,981.4,7,3.203278857365
2780,77,981.4,8,3.2689173250629997
2781,77,981.4,9,3.159427504349
2782,77,981.4,10,3.339329377056
2783,77,981.4,11,3.759129620107
2784,77,981.4,12,2.482522964932
2785,77,981.4,13,3.012259294547
2786,77,981.4,14,2.7576584581
2787,77,981.4,15,3.738536316033
2788,77,981.4,16,3.013731904266
2789,77,981.4,17,3.276543410535
2790,77,981.4,18,3.532785900371
2791,77,981.4,19,3.051745724307
2792,77,981.4,20,3.4146783450669997
2793,77,981.4,21,2.651240829704
2794,77,981.4,22,3.669165487122
2795,77,981.4,23,3.606286159595
2796,77,981.4,24,2.7488014033879997
2797,77,981.4,25,3.3952039989519998
2798,77,981.4,26,3.768503263753
2799,77,981.4,27,3.3986902905509995
2800,77,981.4,28,3.5610370361739996
2801,77,981.4,29,3.265118756344
2802,77,981.4,30,3.5066231684930003
2803,77,981.4,31,2.325946542954
2804,77,981.4,32,3.057648200359
2805,77,981.4,33,1.985506997533
2806,77,981.4,34,3.697488596837
2807,77,981.4,35,3.806798935791
2808,78,981.4,0,2.064908843513
2809,78,981.4,1,1.68002378155
2810,78,981.4,2,2.177503057485
2811,78,981.4,3,1.9121391547859998
2812,78,981.4,4,1.881935709235
2813,78,981.4,5,1.6859331595249998
2814,78,981.4,6,1.7307356285500002
2815,78,981.4,7,1.768740361379
2816,78,981.4,8,1.8049059394270002
2817,78,981.4,9,1.7445720787810002
2818,78,981.4,10,1.843822617831
2819,78,981.4,11,2.0756146849280004
2820,78,981.4,12,1.370750655786
2821,78,981.4,13,1.663228021158
2822,78,981.4,14,1.522611301457
2823,78,981.4,15,2.064223972957
2824,78,981.4,16,1.664005733819
2825,78,981.4,17,1.809167482387
2826,78,981.4,18,1.950654296903
2827,78,981.4,19,1.684976968419
2828,78,981.4,20,1.885444951128
2829,78,981.4,21,1.463996652309
2830,78,981.4,22,2.0261240121779998
2831,78,981.4,23,1.9911837171990001
2832,78,981.4,24,1.517754045471
2833,78,981.4,25,1.874687758896
2834,78,981.4,26,2.0808750969169996
2835,78,981.4,27,1.876467826282
2836,78,981.4,28,1.966206938616
2837,78,981.4,29,1.802782276272
2838,78,981.4,30,1.936251201993
2839,78,981.4,31,1.284146217373
2840,78,981.4,32,1.688215555208
2841,78,981.4,33,1.096355078864
2842,78,981.4,34,2.041563178164
2843,78,981.4,35,2.101898487767
2844,79,981.4,0,5.712913565028
2845,79,981.4,1,4.648043890498
2846,79,981.4,2,6.024435667075
2847,79,981.4,3,5.290230533883
2848,79,981.4,4,5.206681506756
2849,79,981.4,5,4.664482903786
2850,79,981.4,6,4.78837979128
2851,79,981.4,7,4.893453999196
2852,79,981.4,8,4.993518726539
2853,79,981.4,9,4.826648178489
2854,79,981.4,10,5.101201061883
2855,79,981.4,11,5.742567844267
2856,79,981.4,12,3.7924204248980002
2857,79,981.4,13,4.601571706868
2858,79,981.4,14,4.212523502593999
2859,79,981.4,15,5.711021380458
2860,79,981.4,16,4.6037593699390005
2861,79,981.4,17,5.005349070103
2862,79,981.4,18,5.39678248908
2863,79,981.4,19,4.6617807526810005
2864,79,981.4,20,5.216397787997
2865,79,981.4,21,4.050357752783
2866,79,981.4,22,5.60565637065
2867,79,981.4,23,5.508886938046
2868,79,981.4,24,4.199103111002
2869,79,981.4,25,5.186644096527999
2870,79,981.4,26,5.7570864167149995
2871,79,981.4,27,5.19156899169
2872,79,981.4,28,5.4398881156489995
2873,79,981.4,29,4.987718985195
2874,79,981.4,30,5.35693482548
2875,79,981.4,31,3.552827570701
2876,79,981.4,32,4.670692463917
2877,79,981.4,33,3.033256210527
2878,79,981.4,34,5.648318861451999
2879,79,981.4,35,5.815285376733
2880,80,981.4,0,2.386265109728
2881,80,981.4,1,1.941315018486
2882,80,981.4,2,2.5162258715980004
2883,80,981.4,3,2.209524671705
2884,80,981.4,4,2.1746960900239998
2885,80,981.4,5,1.9483024794359998
2886,80,981.4,6,1.9999310384370002
2887,80,981.4,7,2.043887895588
2888,80,981.4,8,2.085651903765
2889,80,981.4,9,2.0160195068649998
2890,80,981.4,10,2.130567277905
2891,80,981.4,11,2.398568164732
2892,80,981.4,12,1.583906965795
2893,80,981.4,13,1.922011755921
2894,80,981.4,14,1.7594435556489998
2895,80,981.4,15,2.385330327798
2896,80,981.4,16,1.9227773118019997
2897,80,981.4,17,2.090604854337
2898,80,981.4,18,2.254133215606
2899,80,981.4,19,1.947123764289
2900,80,981.4,20,2.178733404446
2901,80,981.4,21,1.6918468482620002
2902,80,981.4,22,2.341323443265
2903,80,981.4,23,2.300905569662
2904,80,981.4,24,1.7538947773509999
2905,80,981.4,25,2.166271189973
2906,80,981.4,26,2.404602546865
2907,80,981.4,27,2.168324006833
2908,80,981.4,28,2.2722449866220003
2909,80,981.4,29,2.083185774997
2910,80,981.4,30,2.237441945465
2911,80,981.4,31,1.4839185835989999
2912,80,981.4,32,1.9507795321669998
2913,80,981.4,33,1.2668665753689998
2914,80,981.4,34,2.359231176648
2915,80,981.4,35,2.4288284634
2916,81,986.9,0,1.7208707596740003
2917,81,986.9,1,1.400459039884
2918,81,986.9,2,1.814709960618
2919,81,986.9,3,1.5934584959450002
2920,81,986.9,4,1.56802065055
2921,81,986.9,5,1.405082267837
2922,81,986.9,6,1.441345507192
2923,81,986.9,7,1.4739016379360002
2924,81,986.9,8,1.503972895005
2925,81,986.9,9,1.453970425172
2926,81,986.9,10,1.536385078605
2927,81,986.9,11,1.730928774856
2928,81,986.9,12,1.141962003589
2929,81,986.9,13,1.386174206946
2930,81,986.9,14,1.269165921201
2931,81,986.9,15,1.720330215163
2932,81,986.9,16,1.386704320686
2933,81,986.9,17,1.5076340435889999
2934,81,986.9,18,1.6255688020859997
2935,81,986.9,19,1.406306947424
2936,81,986.9,20,1.5691710018420002
2937,81,986.9,21,1.2202625338350002
2938,81,986.9,22,1.68853482115
2939,81,986.9,23,1.659412488385
2940,81,986.9,24,1.264779540278
2941,81,986.9,25,1.561286699539
2942,81,986.9,26,1.732906011604
2943,81,986.9,27,1.5638291745700001
2944,81,986.9,28,1.639156691308
2945,81,986.9,29,1.5027734880969998
2946,81,986.9,30,1.613556693398
2947,81,986.9,31,1.0699021427689999
2948,81,986.9,32,1.408017088827
2949,81,986.9,33,0.9129174789180001
2950,81,986.9,34,1.7018051608890001
2951,81,986.9,35,1.751449248077
2952,82,993.55,0,1.697941458871
2953,82,993.55,1,1.382456051033
2954,82,993.55,2,1.790605802779
2955,82,993.55,3,1.572303684009
2956,82,993.55,4,1.54691004861
2957,82,993.55,5,1.386287997233
2958,82,993.55,6,1.421376544077
2959,82,993.55,7,1.4540483328439997
2960,82,993.55,8,1.483794132848
2961,82,993.55,9,1.434745665713
2962,82,993.55,10,1.51569733867
2963,82,993.55,11,1.7089104372769999
2964,82,993.55,12,1.1269806272910001
2965,82,993.55,13,1.367451415694
2966,82,993.55,14,1.252562162976
2967,82,993.55,15,1.697534434725
2968,82,993.55,16,1.368577060774
2969,82,993.55,17,1.487633407681
2970,82,993.55,18,1.603823500815
2971,82,993.55,19,1.389368744849
2972,82,993.55,20,1.5465162727619999
2973,82,993.55,21,1.2042165586309999
2974,82,993.55,22,1.666087873131
2975,82,993.55,23,1.637292381115
2976,82,993.55,24,1.248019513952
2977,82,993.55,25,1.5392341863230001
2978,82,993.55,26,1.708555017245
2979,82,993.55,27,1.543210553661
2980,82,993.55,28,1.617752429855
2981,82,993.55,29,1.483362580294
2982,82,993.55,30,1.5921792991530002
2983,82,993.55,31,1.055568226358
2984,82,993.55,32,1.390317648115
2985,82,993.55,33,0.9011915173730001
2986,82,993.55,34,1.678842890242
2987,82,993.55,35,1.72791566028
2988,83,999.1999999999999,0,4.543523332297999
2989,83,999.1999999999999,1,3.70034036195
2990,83,999.1999999999999,2,4.791156285035
2991,83,999.1999999999999,3,4.207176828964
2992,83,999.1999999999999,4,4.138816093547
2993,83,999.1999999999999,5,3.7094930115240006
2994,83,999.1999999999999,6,3.8015769393539998
2995,83,999.1999999999999,7,3.890009594015
2996,83,999.1999999999999,8,3.9702855526809993
2997,83,999.1999999999999,9,3.8387779803289996
2998,83,999.1999999999999,10,4.055340674048
2999,83,999.1999999999999,11,4.574280993433
3000,83,999.1999999999999,12,3.015972836953
3001,83,999.1999999999999,13,3.6578822737220005
3002,83,999.1999999999999,14,3.352360667898
3003,83,999.1999999999999,15,4.542404364434
3004,83,999.1999999999999,16,3.6618804491179997
3005,83,999.1999999999999,17,3.980785062304
3006,83,999.1999999999999,18,4.291362915936
3007,83,999.1999999999999,19,3.7244785003460006
3008,83,999.1999999999999,20,4.131182567730001
3009,83,999.1999999999999,21,3.2225926985660003
3010,83,999.1999999999999,22,4.457986053211
3011,83,999.1999999999999,23,4.38110607873
3012,83,999.1999999999999,24,3.339918700269
3013,83,999.1999999999999,25,4.116459789632
3014,83,999.1999999999999,26,4.569172251536
3015,83,999.1999999999999,27,4.128856047749
3016,83,999.1999999999999,28,4.329671081117
3017,83,999.1999999999999,29,3.969175333353
3018,83,999.1999999999999,30,4.260050514644
3019,83,999.1999999999999,31,2.8241809439649996
3020,83,999.1999999999999,32,3.7227979594180005
3021,83,999.1999999999999,33,2.412074254387
3022,83,999.1999999999999,34,4.490950004692
3023,83,999.1999999999999,35,4.623013916782
3024,84,999.1999999999999,0,2.1110644335920004
3025,84,999.1999999999999,1,1.7193544051760001
3026,84,999.1999999999999,2,2.2262093380790002
3027,84,999.1999999999999,3,1.9549308803980001
3028,84,999.1999999999999,4,1.9230049563629998
3029,84,999.1999999999999,5,1.723643698987
3030,84,999.1999999999999,6,1.766393207535
3031,84,999.1999999999999,7,1.8074788768380001
3032,84,999.1999999999999,8,1.844770996028
3033,84,999.1999999999999,9,1.78366724323
3034,84,999.1999999999999,10,1.884347212849
3035,84,999.1999999999999,11,2.1254510060380003
3036,84,999.1999999999999,12,1.40129429754
3037,84,999.1999999999999,13,1.699767236165
3038,84,999.1999999999999,14,1.557616984469
3039,84,999.1999999999999,15,2.110655688809
3040,84,999.1999999999999,16,1.701580659723
3041,84,999.1999999999999,17,1.8497911818749997
3042,84,999.1999999999999,18,1.994068206084
3043,84,999.1999999999999,19,1.7306494202450002
3044,84,999.1999999999999,20,1.919636315874
3045,84,999.1999999999999,21,1.497333524313
3046,84,999.1999999999999,22,2.071466660716
3047,84,999.1999999999999,23,2.0357030918819996
3048,84,999.1999999999999,24,1.551996619219
3049,84,999.1999999999999,25,1.9127583713799998
3050,84,999.1999999999999,26,2.12324467676
3051,84,999.1999999999999,27,1.918484253252
3052,84,999.1999999999999,28,2.0117596906840003
3053,84,999.1999999999999,29,1.84423964115
3054,84,999.1999999999999,30,1.9794403200790003
3055,84,999.1999999999999,31,1.312214439681
3056,84,999.1999999999999,32,1.729863714344
3057,84,999.1999999999999,33,1.120686071342
3058,84,999.1999999999999,34,2.086691969002
3059,84,999.1999999999999,35,2.1481242504909996
3060,85,1007.6999999999999,0,3.80941543002
3061,85,1007.6999999999999,1,3.103783219845
3062,85,1007.6999999999999,2,4.017435272907
3063,85,1007.6999999999999,3,3.527407293155
3064,85,1007.6999999999999,4,3.469503586129
3065,85,1007.6999999999999,5,3.1101864424169996
3066,85,1007.6999999999999,6,3.185044690914
3067,85,1007.6999999999999,7,3.260494272239
3068,85,1007.6999999999999,8,3.328407419726
3069,85,1007.6999999999999,9,3.2187095766500002
3070,85,1007.6999999999999,10,3.399416447953
3071,85,1007.6999999999999,11,3.837818908297
3072,85,1007.6999999999999,12,2.5297020559999996
3073,85,1007.6999999999999,13,3.065038712638
3074,85,1007.6999999999999,14,2.8122260131130004
3075,85,1007.6999999999999,15,3.808483725555
3076,85,1007.6999999999999,16,3.0706360717959997
3077,85,1007.6999999999999,17,3.3380931076650002
3078,85,1007.6999999999999,18,3.5980633650369995
3079,85,1007.6999999999999,19,3.1282402120109998
3080,85,1007.6999999999999,20,3.458375156574
3081,85,1007.6999999999999,21,2.70245859001
3082,85,1007.6999999999999,22,3.7376184016879996
3083,85,1007.6999999999999,23,3.6732070543770003
3084,85,1007.6999999999999,24,2.849955492407
3085,85,1007.6999999999999,25,3.447745672182
3086,85,1007.6999999999999,26,3.8279086511190004
3087,85,1007.6999999999999,27,3.461306393553
3088,85,1007.6999999999999,28,3.631050480667
3089,85,1007.6999999999999,29,3.279273594462
3090,85,1007.6999999999999,30,3.571888549305
3091,85,1007.6999999999999,31,2.367889685514
3092,85,1007.6999999999999,32,3.1236830286469996
3093,85,1007.6999999999999,33,2.024660325089
3094,85,1007.6999999999999,34,3.7638024825149996
3095,85,1007.6999999999999,35,3.875597149151
3096,86,1016.8,0,0.98677036025
3097,86,1016.8,1,0.8044936517839999
3098,86,1016.8,2,1.040791762035
3099,86,1016.8,3,0.913731914405
3100,86,1016.8,4,0.898600356605
3101,86,1016.8,5,0.805714255924
3102,86,1016.8,6,0.824456442045
3103,86,1016.8,7,0.844284433072
3104,86,1016.8,8,0.8621764396660001
3105,86,1016.8,9,0.833816673142
3106,86,1016.8,10,0.8804270224199999
3107,86,1016.8,11,0.9948307172949999
3108,86,1016.8,12,0.655309004768
3109,86,1016.8,13,0.793907816277
3110,86,1016.8,14,0.7287278301819999
3111,86,1016.8,15,0.9866045539770001
3112,86,1016.8,16,0.795604098251
3113,86,1016.8,17,0.864729331844
3114,86,1016.8,18,0.932052610104
3115,86,1016.8,19,0.8121975280710001
3116,86,1016.8,20,0.8940493283859999
3117,86,1016.8,21,0.700219293395
3118,86,1016.8,22,0.9682524260450001
3119,86,1016.8,23,0.95147481858
3120,86,1016.8,24,0.717970347666
3121,86,1016.8,25,0.892216908397
3122,86,1016.8,26,0.9907187872040001
3123,86,1016.8,27,0.896558896907
3124,86,1016.8,28,0.940841948773
3125,86,1016.8,29,0.870976052044
3126,86,1016.8,30,0.9252981789470001
3127,86,1016.8,31,0.613184475237
3128,86,1016.8,32,0.8102739034449999
3129,86,1016.8,33,0.524048841155
3130,86,1016.8,34,0.974928905033
3131,86,1016.8,35,1.003942209491
3132,87,1026.85,0,2.570447007452
3133,87,1026.85,1,2.0963757719119998
3134,87,1026.85,2,2.711144326376
3135,87,1026.85,3,2.3801093434169998
3136,87,1026.85,4,2.339887809852
3137,87,1026.85,5,2.0986701238779997
3138,87,1026.85,6,2.145610666253
3139,87,1026.85,7,2.198456542326
3140,87,1026.85,8,2.2454611163900005
3141,87,1026.85,9,2.172053291987
3142,87,1026.85,10,2.292792267008
3143,87,1026.85,11,2.5932369090450003
3144,87,1026.85,12,1.706687445471
3145,87,1026.85,13,2.0678857578930003
3146,87,1026.85,14,1.899206309697
3147,87,1026.85,15,2.569796102404
3148,87,1026.85,16,2.072711795146
3149,87,1026.85,17,2.2526706321
3150,87,1026.85,18,2.427798153035
3151,87,1026.85,19,2.1183488001899997
3152,87,1026.85,20,2.3254107651730003
3153,87,1026.85,21,1.824386185065
3154,87,1026.85,22,2.5217186410820003
3155,87,1026.85,23,2.478609791005
3156,87,1026.85,24,1.869518206994
3157,87,1026.85,25,2.321864537726
3158,87,1026.85,26,2.5782901964700002
3159,87,1026.85,27,2.3347825105929996
3160,87,1026.85,28,2.4517268156789997
3161,87,1026.85,29,2.269741179045
3162,87,1026.85,30,2.4101305617840003
3163,87,1026.85,31,1.597015141628
3164,87,1026.85,32,2.112415420695
3165,87,1026.85,33,1.3674774387270001
3166,87,1026.85,34,2.537584573828
3167,87,1026.85,35,2.6145824904759998
3168,88,1037.1999999999998,0,2.862661403927
3169,88,1037.1999999999998,1,2.734577587337
3170,88,1037.1999999999998,2,3.399807813394
3171,88,1037.1999999999998,3,2.990334273994
3172,88,1037.1999999999998,4,3.016980148877
3173,88,1037.1999999999998,5,2.44431187434
3174,88,1037.1999999999998,6,2.7600177090190003
3175,88,1037.1999999999998,7,2.623768733057
3176,88,1037.1999999999998,8,2.8316167200349995
3177,88,1037.1999999999998,9,2.703057021338
3178,88,1037.1999999999998,10,2.650923638841
3179,88,1037.1999999999998,11,3.1145820536199995
3180,88,1037.1999999999998,12,2.271354505006
3181,88,1037.1999999999998,13,2.8139550676920004
3182,88,1037.1999999999998,14,2.6011284344310006
3183,88,1037.1999999999998,15,3.235987304519
3184,88,1037.1999999999998,16,2.928283199125999
3185,88,1037.1999999999998,17,2.8257964385889998
3186,88,1037.1999999999998,18,3.0768296411529996
3187,88,1037.1999999999998,19,2.877191052564
3188,88,1037.1999999999998,20,2.604239553427
3189,88,1037.1999999999998,21,2.727962890325
3190,88,1037.1999999999998,22,3.1686469948529994
3191,88,1037.1999999999998,23,3.2080047128699998
3192,88,1037.1999999999998,24,2.4737632822839997
3193,88,1037.1999999999998,25,2.8958411212079995
3194,88,1037.1999999999998,26,3.1695965039970004
3195,88,1037.1999999999998,27,2.501374378126
3196,88,1037.1999999999998,28,2.966288016795
3197,88,1037.1999999999998,29,2.548717477486
3198,88,1037.1999999999998,30,3.034253523986
3199,88,1037.1999999999998,31,1.8893735417959998
3200,88,1037.1999999999998,32,2.7285816354
3201,88,1037.1999999999998,33,1.7585974855020001
3202,88,1037.1999999999998,34,3.0327707876630003
3203,88,1037.1999999999998,35,2.981098557018
3204,89,1048.1499999999999,0,2.052450436321
3205,89,1048.1499999999999,1,1.963278426053
3206,89,1048.1499999999999,2,2.4391919473540002
3207,89,1048.1499999999999,3,2.145272855814
3208,89,1048.1499999999999,4,2.164522899073
3209,89,1048.1499999999999,5,1.755935152625
3210,89,1048.1499999999999,6,1.980600268203
3211,89,1048.1499999999999,7,1.8807601545439998
3212,89,1048.1499999999999,8,2.033814406956
3213,89,1048.1499999999999,9,1.9366006904520001
3214,89,1048.1499999999999,10,1.901780380676
3215,89,1048.1499999999999,11,2.232276594073
3216,89,1048.1499999999999,12,1.6301248204019998
3217,89,1048.1499999999999,13,2.018700979972
3218,89,1048.1499999999999,14,1.866213490413
3219,89,1048.1499999999999,15,2.3216788933049997
3220,89,1048.1499999999999,16,2.1006400975409996
3221,89,1048.1499999999999,17,2.0270037983679994
3222,89,1048.1499999999999,18,2.207444218602
3223,89,1048.1499999999999,19,2.0635123585449997
3224,89,1048.1499999999999,20,1.8686926547879998
3225,89,1048.1499999999999,21,1.957021690672
3226,89,1048.1499999999999,22,2.2731970751129995
3227,89,1048.1499999999999,23,2.301301821661
3228,89,1048.1499999999999,24,1.7776996460280001
3229,89,1048.1499999999999,25,2.0773370778319995
3230,89,1048.1499999999999,26,2.273795039119
3231,89,1048.1499999999999,27,1.7952469238720001
3232,89,1048.1499999999999,28,2.126636267008
3233,89,1048.1499999999999,29,1.8270366803580003
3234,89,1048.1499999999999,30,2.176890855691
3235,89,1048.1499999999999,31,1.3554657129540002
3236,89,1048.1499999999999,32,1.9571432636619999
3237,89,1048.1499999999999,33,1.260872448804
3238,89,1048.1499999999999,34,2.175865050932
3239,89,1048.1499999999999,35,2.138727891988
3240,90,1055.7499999999998,0,1.927464086
3241,90,1055.7499999999998,1,1.8454109575150002
3242,90,1055.7499999999998,2,2.2914358759619997
3243,90,1055.7499999999998,3,2.015182888058
3244,90,1055.7499999999998,4,2.033631807977
3245,90,1055.7499999999998,5,1.650604486947
3246,90,1055.7499999999998,6,1.860791608747
3247,90,1055.7499999999998,7,1.765809950978
3248,90,1055.7499999999998,8,1.911697997133
3249,90,1055.7499999999998,9,1.818098197332
3250,90,1055.7499999999998,10,1.786564632813
3251,90,1055.7499999999998,11,2.0957321112600003
3252,90,1055.7499999999998,12,1.531610244268
3253,90,1055.7499999999998,13,1.896409127921
3254,90,1055.7499999999998,14,1.753164762641
3255,90,1055.7499999999998,15,2.181025591239
3256,90,1055.7499999999998,16,1.9733083644339997
3257,90,1055.7499999999998,17,1.904411763628
3258,90,1055.7499999999998,18,2.073728068647
3259,90,1055.7499999999998,19,1.9382280923679998
3260,90,1055.7499999999998,20,1.755700146285
3261,90,1055.7499999999998,21,1.8383123610579999
3262,90,1055.7499999999998,22,2.1354650918509996
3263,90,1055.7499999999998,23,2.161727734863
3264,90,1055.7499999999998,24,1.6717885008940003
3265,90,1055.7499999999998,25,1.951242359669
3266,90,1055.7499999999998,26,2.1362045210430005
3267,90,1055.7499999999998,27,1.686991607733
3268,90,1055.7499999999998,28,1.9962591965509997
3269,90,1055.7499999999998,29,1.7160854719089997
3270,90,1055.7499999999998,30,2.045043066633
3271,90,1055.7499999999998,31,1.273337064961
3272,90,1055.7499999999998,32,1.838257756678
3273,90,1055.7499999999998,33,1.183896834712
3274,90,1055.7499999999998,34,2.0442041621700002
3275,90,1055.7499999999998,35,2.0090619731609998
3276,91,1062.6999999999998,0,2.299754984229
3277,91,1062.6999999999998,1,2.203980065233
3278,91,1062.6999999999998,2,2.7349518410940004
3279,91,1062.6999999999998,3,2.405360044291
3280,91,1062.6999999999998,4,2.4274117435830003
3281,91,1062.6999999999998,5,1.971687099815
3282,91,1062.6999999999998,6,2.221788634356
3283,91,1062.6999999999998,7,2.1063005572580003
3284,91,1062.6999999999998,8,2.2828379511790002
3285,91,1062.6999999999998,9,2.1688902763150004
3286,91,1062.6999999999998,10,2.1323342294030003
3287,91,1062.6999999999998,11,2.499851338483
3288,91,1062.6999999999998,12,1.828175904867
3289,91,1062.6999999999998,13,2.2634872270690005
3290,91,1062.6999999999998,14,2.092563495452
3291,91,1062.6999999999998,15,2.60330172211
3292,91,1062.6999999999998,16,2.3552490500510004
3293,91,1062.6999999999998,17,2.272860573493
3294,91,1062.6999999999998,18,2.475154759398
3295,91,1062.6999999999998,19,2.312842523801
3296,91,1062.6999999999998,20,2.095858232574
3297,91,1062.6999999999998,21,2.1941153903329993
3298,91,1062.6999999999998,22,2.5488302100320004
3299,91,1062.6999999999998,23,2.5800234799680006
3300,91,1062.6999999999998,24,1.997673605468
3301,91,1062.6999999999998,25,2.328900290983
3302,91,1062.6999999999998,26,2.549908395658
3303,91,1062.6999999999998,27,2.014099254684
3304,91,1062.6999999999998,28,2.381191243937
3305,91,1062.6999999999998,29,2.0475427313220003
3306,91,1062.6999999999998,30,2.440942594543
3307,91,1062.6999999999998,31,1.5198032358659999
3308,91,1062.6999999999998,32,2.19357020471
3309,91,1062.6999999999998,33,1.4126658813350004
3310,91,1062.6999999999998,34,2.440050053158
3311,91,1062.6999999999998,35,2.397948581574
3312,92,1070.7499999999998,0,2.485680335491
3313,92,1070.7499999999998,1,2.3842209505330003
3314,92,1070.7499999999998,2,2.956734093273
3315,92,1070.7499999999998,3,2.6004022491499996
3316,92,1070.7499999999998,4,2.624470368309
3317,92,1070.7499999999998,5,2.1333759179819998
3318,92,1070.7499999999998,6,2.402354580485
3319,92,1070.7499999999998,7,2.275510979645
3320,92,1070.7499999999998,8,2.4695135694659998
3321,92,1070.7499999999998,9,2.3432915038960007
3322,92,1070.7499999999998,10,2.305280567842
3323,92,1070.7499999999998,11,2.700674948943
3324,92,1070.7499999999998,12,1.976894303043
3325,92,1070.7499999999998,13,2.4471274912319996
3326,92,1070.7499999999998,14,2.2621175255
3327,92,1070.7499999999998,15,2.8145726412910004
3328,92,1070.7499999999998,16,2.546311417218
3329,92,1070.7499999999998,17,2.4573126745989993
3330,92,1070.7499999999998,18,2.6759326877359997
3331,92,1070.7499999999998,19,2.4999869451609995
3332,92,1070.7499999999998,20,2.266163812325
3333,92,1070.7499999999998,21,2.3720483581829996
3334,92,1070.7499999999998,22,2.755539542328
3335,92,1070.7499999999998,23,2.7889773967839995
3336,92,1070.7499999999998,24,2.161813005751
3337,92,1070.7499999999998,25,2.517646629092
3338,92,1070.7499999999998,26,2.7569827911699996
3339,92,1070.7499999999998,27,2.1779995038829996
3340,92,1070.7499999999998,28,2.5719271036649998
3341,92,1070.7499999999998,29,2.213805620309
3342,92,1070.7499999999998,30,2.6388293241549996
3343,92,1070.7499999999998,31,1.643033954617
3344,92,1070.7499999999998,32,2.37088474171
3345,92,1070.7499999999998,33,1.526794698971
3346,92,1070.7499999999998,34,2.637951823597
3347,92,1070.7499999999998,35,2.592467764591
3348,93,1077.5999999999997,0,4.990550515814
3349,93,1077.5999999999997,1,4.791110038946999
3350,93,1077.5999999999997,2,5.938404825884
3351,93,1077.5999999999997,3,5.222526102542001
3352,93,1077.5999999999997,4,5.270606149959
3353,93,1077.5999999999997,5,4.288732959331999
3354,93,1077.5999999999997,6,4.825641249305
3355,93,1077.5999999999997,7,4.567155020884
3356,93,1077.5999999999997,8,4.963079133581999
3357,93,1077.5999999999997,9,4.702704289723001
3358,93,1077.5999999999997,10,4.6299777625219996
3359,93,1077.5999999999997,11,5.420503562148
3360,93,1077.5999999999997,12,3.970838757662
3361,93,1077.5999999999997,13,4.914710466833
3362,93,1077.5999999999997,14,4.543106710313
3363,93,1077.5999999999997,15,5.653200617516999
3364,93,1077.5999999999997,16,5.113962806808001
3365,93,1077.5999999999997,17,4.935086080452
3366,93,1077.5999999999997,18,5.374352975630001
3367,93,1077.5999999999997,19,5.019330557695
3368,93,1077.5999999999997,20,4.552525540919
3369,93,1077.5999999999997,21,4.763881956762
3370,93,1077.5999999999997,22,5.534119267166
3371,93,1077.5999999999997,23,5.601012407249
3372,93,1077.5999999999997,24,4.346102589633001
3373,93,1077.5999999999997,25,5.056163476154
3374,93,1077.5999999999997,26,5.537142450437999
3375,93,1077.5999999999997,27,4.375774413296
3376,93,1077.5999999999997,28,5.1619470248759995
3377,93,1077.5999999999997,29,4.44539885907
3378,93,1077.5999999999997,30,5.299590542826
3379,93,1077.5999999999997,31,3.2997463740239996
3380,93,1077.5999999999997,32,4.760686641691001
3381,93,1077.5999999999997,33,3.064756140032
3382,93,1077.5999999999997,34,5.298344312282
3383,93,1077.5999999999997,35,5.206649248433
3384,94,1077.5999999999997,0,5.238914666133001
3385,94,1077.5999999999997,1,5.029876239491999
3386,94,1077.5999999999997,2,6.234206437679999
3387,94,1077.5999999999997,3,5.482585081349001
3388,94,1077.5999999999997,4,5.533061354664
3389,94,1077.5999999999997,5,4.5021771436849995
3390,94,1077.5999999999997,6,5.0660354049539995
3391,94,1077.5999999999997,7,4.7944691166530005
3392,94,1077.5999999999997,8,5.210208689953
3393,94,1077.5999999999997,9,4.936855226145
3394,94,1077.5999999999997,10,4.860508942669
3395,94,1077.5999999999997,11,5.690512356548999
3396,94,1077.5999999999997,12,4.168545980781999
3397,94,1077.5999999999997,13,5.159530733703
3398,94,1077.5999999999997,14,4.769326129802
3399,94,1077.5999999999997,15,5.9346732680239995
3400,94,1077.5999999999997,16,5.368595284802001
3401,94,1077.5999999999997,17,5.180792071917
3402,94,1077.5999999999997,18,5.641752911839999
3403,94,1077.5999999999997,19,5.269160264651001
3404,94,1077.5999999999997,20,4.779305187338
3405,94,1077.5999999999997,21,5.001175006733
3406,94,1077.5999999999997,22,5.809693617251
